skim	v.	((从表面)轻轻掠过,轻擦而过) pass near surface of; brush surface of; glide swiftly along surface of; read or examine rapidly, in order to cull the principal facts
skip	v. Syn. escape; omit	(跳过,遗漏) jump lightly; hop; bypass
skirmish	n.	(小规模战争,小打小闹) minor battle in war; minor or preliminary conflict or dispute
skull	n.	(头骨) bony skeleton of the head of vertebrates
skyrocket	v. Syn. soar	(猛涨,突增) increase rapidly; rise quickly; soar
skyscraper	n. Syn. edifice	(摩天大楼) very tall building with many stories
slack	n.	(松弛的(绳子或铁丝),不牢固的,脆弱的,煤屑,煤渣) area of still water; lack of tension; cord, rope, or cable that is hanging loosely; unused capacity; casual trousers
slam	v.	(砰地关门,用力关门,猛推) shut with force and a loud noise; strike with force
slander	n. Syn. defamation	(诽谤) defamation; false and malicious statement or report about someone
slap	n.	(掴,拍,掌击) sharp blow from a flat object as an open hand; smack; sharp insult
slaughter	n.	(屠宰(牲畜),屠杀,杀戮(人)) act of killing; extensive, violent, bloody, or wanton destruction of life; carnage
slay	v. Syn. kill; destroy	(杀,残杀) put to death with a weapon, or by violence; kill; put an end to; destroy; overwhelm, as with laughter or love
slender	a. Syn. slim; thin	(苗条的,纤细的,微少的) having little width in proportion to height or length; long and thin
slice	n. Syn. piece; section	(薄片,部分,份) a serving that has been cut from a larger portion; piece; a share of something
slide	v. Syn. slip; glide	((使)滑动,(使)滑行) slip; move usually in an uncontrolled manner; move smoothly along a surface
slight	n. Syn. snub	(怠慢,斥责,侮辱) almost no; very little; deliberate discourtesy
slightly	ad. Syn. a little; a bit	(些微地) a little; a bit
slim	a.	(苗条的,微小的,,减轻体重) small in quantity; being of delicate or slender build
slip	v.	(滑行,片,纸片) move smoothly and easily; move out of position; move stealthily
slipper	n.	(拖鞋) low footwear that can be on and off easily; one who slips or slides because of loss of traction
slippery	a. Syn. smooth	((物体表面)滑的,光滑的) smooth; being such as to cause things to slip or slide
slit	n. Syn. slot	(撕裂裂口,裂缝) long, straight, narrow cut or opening; slot; pocket
slogan	n.	(标语) phrase used repeatedly, as in advertising or promotion
slope	v. Syn. slant; incline; gradient	(斜坡,斜面) be at an angle; incline; gradient
slum	n.	(贫民窟) a district of a city marked by poverty and inferior living conditions
slumber	n. Syn. sleep; rest	(睡眠) sleep; state of inactivity or dormancy
slump	n.	(猛然落下,暴跌) sudden falling off or decline, as in activity, prices, or business; gross amount; mass
smart	a. Syn. clever; intelligent; cunning	(巧妙的,聪明的) clever; intelligent; showing mental alertness and calculation
smash	v.	(捣碎,摔碎) break in pieces by violence; dash to pieces; crush
smog	n. Syn. fog; haze	(烟雾) air pollution by a mixture of smoke and fog
smooth	v.	(平滑的,平坦的,平稳的,没有困难) free from obstructions; make surface shine
smoothly	ad. Syn. placidly; successfully; easily	(平稳地,顺利地) in a smooth manner; successfully; easily
smuggle	v.	(走私,私运) import or export without paying customs duties
snack	v.	(零食,点心,小吃) eat light informal meal; eat lightly
snap	v. Syn. break; crack	(突然折断) make a sharp sound; break suddenly as under tension; utter in angry or sharp tone
snatch	v.	(强夺,攫取) grasp or seize hastily, eagerly, or suddenly
sneak	v.	(鬼鬼祟祟而行,偷窃) creep or steal privately; come or go meanly, as a person afraid or ashamed to be seen
sneer	v.	(嘲笑,鄙视) show contempt by turning up the nose, or by a particular facial expression; speak derisively; show mirth awkwardly
snob	n.	(势利小人) vulgar person who affects to be better, richer, or more fashionable, than he really is; one who apes his superiors.
snobbish	a.	(势利的,谄上欺下的) of or pertaining to a snob; vulgarly pretentious
soak	v.	(浸泡,渗透) cause or suffer to lie in a fluid; absorb; drain; drink intemperately or gluttonously
soar	v.	(飞,翱翔,骤升,升腾) fly aloft, as a bird; mount upward on wings; rise in thought, spirits, or imagination
sober	a. Syn. temperate; serious	(清醒的,庄重的) not extreme; marked by seriousness or gravity; not affected by use of drugs; self-restraint
sociable	a.	(好交际的,随和的) gregarious; friendly; inclined to or conducive to companionship with others
sociology	n.	(社会学) branch of philosophy which treats of the constitution, phenomena, and development of human society; social science
sock	n.	(短袜,重击,痛打) plowshare; short stocking reaching a point between ankle and knee; hard blow or punch; comic drama
soil	n.	(弄脏,污损) material in the surface of the earth
solar	a.	(太阳的) of or relating to the sun
soldier	n.	(军人,士兵) one who is engaged in military service as an officer or a private; one who serves in an army
sole	n. Syn. bottom	(单独的,惟一的) bottom; underside of foot or shoe or boot; bottom surface of a plow
solely	ad.	(独自地,单独地) alone; only; without another
solemn	a. Syn. serious; somber; sober	(严肃的,庄严的,隆重的) serious; somber; deeply earnest, serious, and sober
solicitor	n. Syn. layer	(律师,法律顾问) petitioner who seeks contributions or trade or votes; chief law officer of a city, town, or government department
solidarity	n. Syn. unity; accord	(团结,团结一致) union of interests, purposes, or sympathies among members of a group; accord
solitary	a. Syn. isolated; alone; unaccompanied	(孤独的,独居的) isolated; existing, living, or going without others; alone; unaccompanied
solitude	n. Syn. seclusion; isolation	(独身) state of being alone; seclusion; lonely or secluded place
solo	a.	(独奏曲) composed or performed by a single voice or instrument; unaccompanied; single
solution	n.	(解答,解决) method for solving a problem; successful action of solving a problem
solvent	a.	(有偿付能力的) able to pay all debts; capable of meeting financial obligations
somehow	ad.	(以某种方式,以某种方法,莫明其妙地) in one way or another; in some way not yet known; by some means
somewhat	ad. Syn. slightly	(稍微,有点) to some extent or degree; rather; a bit; slightly
soothe	v. Syn. alleviate; mitigate	(使(某人情绪)平静,安慰) cause to feel better; give moral or emotional strength to
sophisticated	a. Syn. complex; complicated	(世故的,复杂的) wide-ranging knowledge; complex; intellectually appealing
sophistication	n.	(老练,精致复杂) being expert or having knowledge of some technical subject
sore	n.	(疼痛的,使人伤心的,令人痛苦 的) skin infection; hurting; inflamed and painful; source of pain, distress, or irritation
sort	n.	(种类,分类) kind or species; a class of;
sound	n.	(完好的,健全的,坚实的) sensation perceived by the ear; distinctive noise; long narrow inlet
sour	a. Syn. tart; acidic	(酸的) taste experience when vinegar or lemon juice; showing ill humor
source	n.	(来源,出处,源泉,源头) point of origin, such as spring, of stream or river; one that causes, creates, or initiates
souvenir	n. Syn. reminder; memento	(纪念品) token of remembrance; memento; something of sentimental value
sovereign	a. Syn. excellent; independent	(君主的,至高无上的) having supreme rank or power; self governing; excellent; independent
sovereignty	n. Syn. autonomy; independence	(主权,统治权) autonomy; independence
sow	v. Syn. plant; seed	(播种) plant; place seeds in or on
soy	n.	(大豆) soybean; most highly protein vegetable
spacecraft	n.	(太空船) a vehicle for travelling in space
spaceship	n.	(宇宙飞船) spacecraft designed to carry a crew into interstellar space
spacious	a. Syn. wide; large; sizable	(广大的,宽敞的) wide; generous or large in area or extent; sizable
span	n. Syn. duration; distance	(跨度,一段时间) duration; distance; cover; extent or measure of space between two points
spare	v.	(放弃不必须的,节约) give up what is not strictly needed; hold back from; withhold or avoid; save or relieve from action
spark	n. Syn. flash; sparkle	(火花,火星) flash; sparkle; emit or produce sparks
sparkle	v.	(闪闪发光,闪耀) be brilliant in performance; give off or reflect flashes of light; glitter
sparrow	n.	(麻雀) any of several small dull-colored singing birds feeding on seeds or insects
spatial	a.	(空间的) relating to space; existing in or connected with space
spear	n.	(矛,矛尖,嫩叶,刺戳) a long, pointed weapon, used in war and hunting, by thrusting or throwing
specialize	v.	(专攻,专门研究,专务) mention specially; particularize; apply to some specialty or limited object
specialized	a.	(专业的,专门的) developed or designed for a special activity or function
species	n. Syn. kind	(类群,种类) a specific kind of something
specific	a. Syn. particular; definite	(具体的,特指的) stated explicitly or in detail; definite
specification	n. Syn. instruction; description	(规格,详细说明书) instruction; description; act of specifying, or making a detailed statement
specify	v. Syn. detail; designate	(明确说明,具体指定) detail; designate
specimen	n. Syn. model; sample	(标本,样品) model; sample; an example regarded as typical of its class
spectacle	n. Syn. demonstration; show	(奇观,展示,景象) demonstration; show
spectacular	a. Syn. fascinating; grand	(引人入胜的,壮观的) impressive or sensational; lavishly produced performance; grand
spectator	n. Syn. observer; audience	(参观者,观众(指比赛或表演)) observer; audience; one who looks on
spectrum	n.	(光谱) colored band produced when beam of light passes through a prism; a range of values
speculate	v. Syn. hypothesize; guess; ponder; consider	(沉思,思索,投机) assume to be true without conclusive evidence; engage in buying or selling of a commodity for profit
speculation	n. Syn. view	(思索,推测,投机) speculating; examination by eye; intellectual check; business venture in unusual risks, with a chance for large profits
speedy	a. Syn. fast; rapid	(快的,迅速的) fast; rapid; accomplished or arrived at without delay; prompt
